mental_health_rating,age,sleep_hours,attendance_percentage,netflix_hours,social_media_hours,study_hours_per_day,exercise_frequency,gender_Female,gender_Male,gender_Other,part_time_job_No,part_time_job_Yes,extracurricular_participation_No,extracurricular_participation_Yes,diet_quality_encoded,parental_education_encoded,internet_quality_encoded
-0.5052568318452817,0.6510774603513558,0.02439296134282336,-0.03530772191992844,-1.2281078674743788,-1.455408362276912,-1.0558147344308115,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
-0.8566176328503455,-1.0828172409838142,-1.3624978173461493,0.4224046816245188,0.912263501163244,-0.2607019962917599,-0.23846251114394382,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-0.8566176328503455,1.5180248110189407,1.3297019295206796,-0.6101093449757453,0.912263501163244,-0.4313743342896389,0.5107770268690179,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
1.6029079741851013,-0.21586989031622913,0.18755658236505557,-0.1630414159323327,1.842859748396993,0.5926596936976345,-1.0558147344308115,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.15389603084021786,0.21760378501756333,0.8402110664539837,-0.9081546310046892,-0.48363086968737945,-1.6260807002747908,0.10210091522558434,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
-0.8566176328503455,-1.5162909163176066,1.2481201190095639,1.2846071162082464,0.7261442517164944,0.507323524698695,-1.3963781608003398,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.5488255711699098,-0.21586989031622913,0.35072020338728777,-0.21626378843750102,2.308157872013868,2.043374566679605,-0.6471386227873777,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
-0.15389603084021786,-1.0828172409838142,-0.546679712234989,1.635874774742357,-0.6697501191341293,-1.3700721932779727,0.3064389710473011,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,1.0
-0.5052568318452817,0.6510774603513558,1.003374687476216,1.6890971472475254,-1.6003463663678783,0.1659788487029373,-1.6688289018959621,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
-0.8566176328503455,0.21760378501756333,0.02439296134282336,0.007270176084206823,-1.6934059910912533,-0.6873828412864572,0.44266434159511253,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
-0.5052568318452817,-0.21586989031622913,0.6770474454317514,-0.9826659525119236,0.7261442517164944,0.42198735569975543,-0.03412445532222705,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
-1.2079784338554094,-1.5162909163176066,-2.0967341119461933,-2.1322691986235607,-1.6934059910912533,-0.004693489294941721,0.5107770268690179,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
-1.5593392348604733,-1.5162909163176066,0.4323020138984035,-1.4723117795594731,-0.3905712449640047,-0.6873828412864572,0.17021360049948972,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
-0.8566176328503455,-0.6493435656500216,-0.6282615227461047,-1.3658670345491364,0.44696537754636945,0.507323524698695,1.3281292501558857,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
-1.2079784338554094,-0.6493435656500216,1.656029171565144,1.561363453235121,0.16778650337624487,1.872702228681726,0.10210091522558434,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
-1.5593392348604733,1.0845511356851483,0.5954656349206358,0.22015966610488008,0.44696537754636945,-0.17536582729282074,-0.4428005669656609,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
-1.5593392348604733,-1.0828172409838142,0.2691383928761713,0.5075604776327893,0.16778650337624487,0.7633320316955131,0.10210091522558434,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2079784338554094,1.5180248110189407,0.5138838244095193,-2.270647367136998,1.284502000056744,-1.3700721932779727,0.5107770268690179,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
1.2515471731800376,-0.21586989031622913,-0.9545887647905692,-1.1849109680315637,-0.9489289933042541,-0.9433913482832755,0.03398822995167865,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
-0.15389603084021786,-0.21586989031622913,1.5744473610540282,1.0397842026844726,-0.6697501191341293,0.507323524698695,0.03398822995167865,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
1.2515471731800376,1.5180248110189407,1.9823564136096083,0.4011157326224527,-0.7628097438575042,1.531357552685968,-0.7833639933351891,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9001863721749737,1.0845511356851483,0.4323020138984035,-0.06724114542302913,0.8192038764398695,0.33665118670081595,-0.7152513080612833,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,2.0
0.19746477016484598,0.6510774603513558,1.5744473610540282,0.6885165441503603,0.912263501163244,-0.34603816529069936,-1.4644908460742454,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
-1.5593392348604733,0.6510774603513558,-0.546679712234989,1.6890971472475254,0.44696537754636945,-0.004693489294941721,1.736805361799319,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.6029079741851013,1.0845511356851483,-0.791425143768337,-0.14175246693026508,1.191442375333369,-1.2847360242790333,-1.328265475526434,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
-0.15389603084021786,0.6510774603513558,0.02439296134282336,0.16693729359971177,-1.2281078674743788,0.5926596936976345,-0.7152513080612833,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5593392348604733,-0.6493435656500216,0.4323020138984035,0.294670987612116,1.6567404989502434,0.9340043696933922,-0.7833639933351891,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.5488255711699098,-0.21586989031622913,-0.3835160912127568,1.6890971472475254,1.5636808742268686,-0.4313743342896389,0.8513404532385461,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
1.6029079741851013,1.0845511356851483,0.5138838244095193,-2.1429136731245935,0.7261442517164944,-0.5167105032885784,-0.3065751964178495,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0
0.9001863721749737,-0.21586989031622913,0.35072020338728777,0.8162502381627647,1.842859748396993,0.2513150177018764,1.2600165648819803,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
0.9001863721749737,1.5180248110189407,-0.9545887647905692,-0.024663247418893867,-1.6934059910912533,-0.4313743342896389,-0.7152513080612833,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
0.5488255711699098,-1.5162909163176066,0.5138838244095193,0.6991610186513949,-0.5766904944107545,-0.09002965829388124,0.23832628577339543,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0
-1.2079784338554094,-0.6493435656500216,0.8402110664539837,-0.6101093449757453,-0.7628097438575042,2.128710735678544,-0.9195893638830002,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
-0.15389603084021786,0.21760378501756333,0.18755658236505557,0.039203599587307514,0.7261442517164944,-0.2607019962917599,2.145481473442753,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0
-0.5052568318452817,-0.6493435656500216,1.166538308498448,0.8481836616658653,-1.1350482427510038,-0.34603816529069936,-1.2601527902525285,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
-0.15389603084021786,1.0845511356851483,-1.199334196323917,1.6890971472475254,0.7261442517164944,-0.6873828412864572,0.3064389710473011,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
1.6029079741851013,0.21760378501756333,0.5138838244095193,0.954628406676202,1.3775616247801186,0.7633320316955131,0.6470023974168293,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
1.2515471731800376,-1.5162909163176066,-1.1177523858128013,-0.8123543604953856,0.7261442517164944,-0.17536582729282074,0.3745516563212065,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
-0.5052568318452817,1.0845511356851483,-1.036170575301685,-0.35464195695093836,0.2608461280996199,-0.6873828412864572,-0.23846251114394382,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
0.9001863721749737,-1.0828172409838142,-0.6282615227461047,-0.38657538045403905,-1.041988618027629,1.360685214688089,-0.17034982587003844,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
0.9001863721749737,-0.21586989031622913,-0.8730069542794527,-1.8235794380935837,-0.8558693685808791,1.4460213836870288,0.03398822995167865,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
-1.2079784338554094,-1.5162909163176066,-0.546679712234989,-0.25884168644163474,1.284502000056744,-0.6020466722875177,-0.17034982587003844,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0
0.19746477016484598,-0.21586989031622913,-0.2203524701905246,0.869472610667933,0.8192038764398695,-1.8820892072716093,0.919453138512452,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
-0.15389603084021786,0.6510774603513558,0.8402110664539837,-1.2594222895387996,-0.018332746070504904,1.0193405386923315,2.2135941587166585,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
-1.2079784338554094,-1.0828172409838142,-0.3019342807016411,1.2100957947010105,-0.48363086968737945,-0.6873828412864572,-0.579025937513472,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
1.6029079741851013,-1.0828172409838142,-1.5256614383683815,0.614005222643126,-1.6934059910912533,0.7633320316955131,-1.4644908460742454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5052568318452817,-1.5162909163176066,1.166538308498448,-0.6846206664829814,-1.1350482427510038,-2.052761545269488,-0.10223714059613274,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.5488255711699098,-1.0828172409838142,-0.791425143768337,-0.056596670921996065,1.935919373120368,0.9340043696933922,2.622270270360093,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-1.5593392348604733,0.21760378501756333,-0.05718884916829238,1.6890971472475254,-1.3211674921977539,-1.2847360242790333,-0.8514766786090948,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,2.0
1.2515471731800376,-1.0828172409838142,0.4323020138984035,0.869472610667933,0.16778650337624487,0.7633320316955131,1.6686926765254138,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0
1.6029079741851013,-0.21586989031622913,0.18755658236505557,0.10307044659350889,1.005323125886619,-0.004693489294941721,1.6686926765254138,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.5593392348604733,-0.21586989031622913,1.0849564979873316,-0.1630414159323327,-1.3211674921977539,-0.9433913482832755,-0.579025937513472,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
-0.15389603084021786,1.0845511356851483,0.5138838244095193,0.17758176810074483,0.16778650337624487,-0.4313743342896389,0.578889712142924,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0
0.5488255711699098,-0.21586989031622913,-0.791425143768337,-0.45044222746024043,0.912263501163244,0.6779958626965736,1.6005799912515084,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0
0.9001863721749737,1.0845511356851483,2.14552003463184,-2.1429136731245935,-0.018332746070504904,0.08064267970399779,-0.4428005669656609,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
-1.2079784338554094,-0.21586989031622913,0.18755658236505557,1.6890971472475254,2.959575245077492,0.5926596936976345,-0.23846251114394382,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0
-0.5052568318452817,0.21760378501756333,-0.13877065967940885,0.26273756410901383,-1.6934059910912533,2.043374566679605,-0.6471386227873777,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.2079784338554094,1.5180248110189407,1.003374687476216,0.5182049521338223,1.098382750609994,-1.6260807002747908,-1.0558147344308115,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0
-0.5052568318452817,1.0845511356851483,0.2691383928761713,0.02855912508627445,-0.20445199551725468,1.6166937216849078,-0.7152513080612833,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
0.19746477016484598,-0.6493435656500216,0.4323020138984035,-0.6952651409840159,0.7261442517164944,0.08064267970399779,-1.2601527902525285,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
0.19746477016484598,0.6510774603513558,2.4718472766763044,-0.10981904342716438,0.44696537754636945,-0.9433913482832755,0.03398822995167865,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
-1.2079784338554094,-1.5162909163176066,-0.2203524701905246,-1.6106899480729104,-0.7628097438575042,-1.3700721932779727,-0.8514766786090948,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
-0.5052568318452817,-0.21586989031622913,-0.3019342807016411,1.6890971472475254,0.2608461280996199,-0.17536582729282074,0.23832628577339543,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
-0.5052568318452817,-1.0828172409838142,0.10597477185393911,-1.2168443915346645,-1.6934059910912533,0.9340043696933922,-1.6007162166220565,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.5593392348604733,1.5180248110189407,1.0849564979873316,-1.0039549015139912,0.6330846269931194,-0.17536582729282074,0.3064389710473011,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0
-1.2079784338554094,-0.21586989031622913,-1.444079627857265,-0.375930905953006,0.2608461280996199,1.531357552685968,0.8513404532385461,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.8566176328503455,-1.0828172409838142,-1.9335704909239617,1.465563182725819,0.6330846269931194,-1.455408362276912,-2.077505013539396,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
-0.15389603084021786,0.6510774603513558,-0.546679712234989,0.10307044659350889,1.098382750609994,-0.004693489294941721,0.3745516563212065,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0
0.9001863721749737,0.6510774603513558,-1.6072432488794972,-1.227488866035699,0.35390575282299486,-1.2847360242790333,1.1919038796080743,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
0.19746477016484598,0.6510774603513558,-0.3835160912127568,1.4229852847216837,0.16778650337624487,0.33665118670081595,-1.2601527902525285,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
-0.8566176328503455,-1.0828172409838142,0.5138838244095193,0.869472610667933,-0.9489289933042541,0.9340043696933922,1.6686926765254138,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
0.19746477016484598,-0.21586989031622913,-0.8730069542794527,0.6672275951482942,-0.7628097438575042,-0.4313743342896389,0.3745516563212065,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
0.5488255711699098,0.6510774603513558,-1.3624978173461493,0.8588281361668999,1.191442375333369,-2.1380977142684277,-0.7833639933351891,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0
0.19746477016484598,0.21760378501756333,0.10597477185393911,1.6890971472475254,1.4706212495034936,0.1659788487029373,-0.10223714059613274,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
1.6029079741851013,1.0845511356851483,0.8402110664539837,1.6890971472475254,-0.29751162024062966,0.42198735569975543,0.5107770268690179,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0
0.19746477016484598,-1.0828172409838142,-1.6072432488794972,-0.6420427684788476,0.07472687865286988,0.42198735569975543,0.03398822995167865,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
-1.5593392348604733,-1.0828172409838142,0.8402110664539837,1.6890971472475254,-0.9489289933042541,1.2753490456891499,0.5107770268690179,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0
-0.8566176328503455,-0.21586989031622913,0.8402110664539837,0.49691600313175477,1.191442375333369,-1.1140636862811544,-0.9877020491569058,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
0.5488255711699098,-1.0828172409838142,0.9217928769650994,0.624649697144159,0.6330846269931194,0.6779958626965736,0.17021360049948972,5.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
-0.5052568318452817,-1.0828172409838142,1.2481201190095639,-1.706490218582214,1.935919373120368,1.1900128766902103,-1.4644908460742454,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0
-0.5052568318452817,0.6510774603513558,2.14552003463184,-0.08853009442509675,-0.9489289933042541,-1.79675303827267,-0.17034982587003844,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0
0.5488255711699098,-0.21586989031622913,-0.3019342807016411,-0.7697764624912503,-0.3905712449640047,0.33665118670081595,-0.9877020491569058,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0
1.2515471731800376,0.6510774603513558,0.10597477185393911,0.9759173556782696,0.2608461280996199,-0.5167105032885784,-0.7833639933351891,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2079784338554094,1.0845511356851483,-0.3835160912127568,1.231384743703078,0.6330846269931194,-0.09002965829388124,1.2600165648819803,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0
1.2515471731800376,1.5180248110189407,0.02439296134282336,-2.110980249621493,-0.20445199551725468,0.33665118670081595,1.055678509060263,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
-0.8566176328503455,1.0845511356851483,1.4928655505429125,0.0711370230904082,-0.9489289933042541,-0.5167105032885784,0.578889712142924,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
0.19746477016484598,1.5180248110189407,-1.280916006835033,1.2846071162082464,0.912263501163244,-0.6873828412864572,-1.1239274197047173,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
-0.5052568318452817,0.6510774603513558,-0.791425143768337,-0.10981904342716438,0.7261442517164944,-0.004693489294941721,-0.3746878816917552,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.5593392348604733,1.0845511356851483,1.4112837400317952,0.869472610667933,-0.9489289933042541,-1.1140636862811544,1.1919038796080743,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1.2515471731800376,-0.21586989031622913,1.003374687476216,0.4649825796286541,1.3775616247801186,-1.1140636862811544,0.10210091522558434,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,2.0
0.19746477016484598,-1.5162909163176066,-0.3019342807016411,0.454338105127621,1.191442375333369,0.6779958626965736,2.34981952926447,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.0,1.0
0.9001863721749737,0.6510774603513558,0.8402110664539837,-0.1949748394354334,0.07472687865286988,-1.1993998552800937,0.3745516563212065,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,-1.0,2.0
-1.2079784338554094,1.5180248110189407,0.35072020338728777,-1.2061999170336315,0.07472687865286988,0.6779958626965736,0.17021360049948972,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
0.5488255711699098,0.21760378501756333,1.4928655505429125,-1.0997551720232948,0.5400250022697445,0.507323524698695,-0.3746878816917552,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
0.19746477016484598,1.5180248110189407,0.10597477185393911,0.8481836616658653,-0.8558693685808791,-1.79675303827267,0.10210091522558434,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
-1.2079784338554094,0.21760378501756333,1.003374687476216,0.11371492109454345,-0.018332746070504904,-0.6873828412864572,-0.17034982587003844,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
-1.2079784338554094,-1.0828172409838142,2.635010897698536,-0.056596670921996065,-1.6934059910912533,1.1900128766902103,0.7151150826907346,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
-0.5052568318452817,1.0845511356851483,0.5954656349206358,-0.35464195695093836,0.912263501163244,-1.0287275172822148,0.919453138512452,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
-0.5052568318452817,0.21760378501756333,0.10597477185393911,-0.23755273743956715,-1.6003463663678783,-0.5167105032885784,-0.8514766786090948,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
